twitter_id,date,tweet
1480085960859820036,2022-01-09 07:56:06+00:00,b'Panthers\xe2\x80\x99 LB Hasson Reddick needs two sacks Sunday vs. Tampa Bay to reach 13 this season and earn a $1 million incentive.'
1480032434326548486,2022-01-09 04:23:24+00:00,b'Bucs\xe2\x80\x99 TE Rob Gronkowski needs seven catches and 85 receiving yards Sunday vs. Carolina to earn a $1 million incentive. Gronkowski has a $500K incentive for 55 catches in a season and currently has 48; he\xe2\x80\x99s got another $500K incentive for 650 receiving yards and currently has 565.'
1480032319599693826,2022-01-09 04:22:57+00:00,"b'Cardinals\xe2\x80\x99 WR A.J. Green needs 75 yards Sunday vs. Seattle to reach 900 receiving yards this season and a $250,000 incentive.'"
1480032258786484227,2022-01-09 04:22:42+00:00,"b'Jaguars\xe2\x80\x99 WR Marvin Jones needs four catches Sunday vs. Indianapolis to reach 70 this season and earn a $500,000 incentive.'"
1480025314097082370,2022-01-09 03:55:07+00:00,"b'There\xe2\x80\x99s a \xe2\x80\x9cstrong lean\xe2\x80\x9d that 49ers\xe2\x80\x99 QB Jimmy Garoppolo, who is listed as questionable for Sunday due to a torn ligament in his right thumb, will start vs the Rams, per source.'"
1480022515393122304,2022-01-09 03:43:59+00:00,b'RT @EpKap: For all the people obsessing over the fact that all records have an extra game this season...Dak Prescott missed the Cowboys Wee\xe2\x80\xa6'
1479996759669678081,2022-01-09 02:01:39+00:00,"b'Vita Vea\xe2\x80\x99s new deal includes $42 million guaranteed, per source.'"
1479993123455578114,2022-01-09 01:47:12+00:00,"b'Buccaneers and DT Vita Vea have agreed to terms on a 4-year, $73 million extension that the team and agent Collin Roberts of @rep1sports just finished, per sources.'"
1479973474596798470,2022-01-09 00:29:07+00:00,b'Chiefs now will be no worse than the AFC\xe2\x80\x99s No. 2 seed.'
1479962769646624774,2022-01-08 23:46:35+00:00,b'Eagles\xe2\x80\x99 QB Jalen Hurts is inactive tonight vs. Dallas.'
1479938589677035522,2022-01-08 22:10:30+00:00,"b'Players out Sunday include Baker Mayfield, Joe Burrow, Joe Mixon, Lamar Jackson, Shaq Barrett, Ronald Jones, Braxton Berrios, Kyle Dugger, Curtis Samuel, Ricky Seals-Jones, Montez Sweat, Mike Glennon, Kadarius Toney, Terron Armstead, Bobby Wagner, Chase Edmonds and Rondale Moore.'"
1479905742245220352,2022-01-08 19:59:58+00:00,"b'ABC and ESPN\xe2\x80\x99s NFL Countdown, Special Edition, is now on both networks. https://t.co/KSFSgEZsv8'"
1479902841745641472,2022-01-08 19:48:27+00:00,"b'Titans officially did not activate All-Pro RB Derrick Henry today, leaving him ineligible to play vs. the Texans on Sunday.'"
1479901061422977033,2022-01-08 19:41:22+00:00,b'RT @packers: .@DavidBakhtiari now boarding \xe2\x9c\x88\xef\xb8\x8f \n\n#GoPackGo https://t.co/2A96l6hpXF'
1479899285890211840,2022-01-08 19:34:19+00:00,"b'Panthers plan to keep head coach Matt Rhule for 2022 season, per @JFowlerESPN.\n\nhttps://t.co/uc8qZGEzEr'"
1479860499282075649,2022-01-08 17:00:12+00:00,b'Broncos\xe2\x80\x99 K Brandon McManus and P Sam Martin have been medically cleared to play in today\xe2\x80\x99s game against Kansas City.'
1479816763063902210,2022-01-08 14:06:24+00:00,b'RT @TroyVincentSr: .@packers LB Oren Burks (@BangTimeBurks) surprised six small businesses in Milwaukee with six months of rent relief for\xe2\x80\xa6'
1479806095849832449,2022-01-08 13:24:01+00:00,"b'@carthagecollier That, too\xe2\x80\xa6.'"
1479804152570122242,2022-01-08 13:16:18+00:00,"b'With nine sacks this season, Chiefs\xe2\x80\x99 DL Chris Jones needs one more today vs. Denver to cash in on a $1.25 million incentive for 10 sacks. https://t.co/z3DF4jWTiT'"
1479576030109130760,2022-01-07 22:09:49+00:00,b'RT @FieldYates: Antonio Brown went unclaimed on waivers and is now a free agent. \n\nWe\xe2\x80\x99ll see what his football future holds.'
1479560123659997186,2022-01-07 21:06:37+00:00,b'Packers officially activated CB Jaire Alexander off the reserve/COVID-19 list.'
1479548166987001864,2022-01-07 20:19:06+00:00,"b'RT @sarahbarshop: The Texans have signed RB Rex Burkhead to a contract extension through the 2022 season, sources tell ESPN.'"
1479544295598264325,2022-01-07 20:03:43+00:00,"b'Cowboys ruled out CB Trevon Diggs (illness), S Jayron Kearse (hamstring) and RB Tony Pollard (foot) for Saturday night\xe2\x80\x99s game vs. the Eagles.'"
1479543903837634560,2022-01-07 20:02:09+00:00,b'RT @bepryor: Significant: Steelers have activated WR Diontae Johnson from the Reserve/Covid-19 list'
1479541374777188352,2022-01-07 19:52:06+00:00,"b'Former Bucs\xe2\x80\x99 WR Antonio Brown sat down with the @fullsendpodcast, hosted by @BobMenery. https://t.co/ssJtR0Wder'"
1479540250770870272,2022-01-07 19:47:38+00:00,b'RT @RobDemovsky: The Packers are planning to start Aaron Rodgers on Sunday and then LaFleur will see how the game goes.\n\n\xe2\x80\x9cI don\xe2\x80\x99t think he\xe2\x80\xa6'
1479535135762571265,2022-01-07 19:27:19+00:00,"b""Bears\xe2\x80\x99 HC Matt Nagy announced Andy Dalton will start Sunday's season regular-season finale vs. the Vikings."""
1479511464260087808,2022-01-07 17:53:15+00:00,b'Ravens\xe2\x80\x99 HC John Harbaugh announced that QB Tyler Huntley will start Sunday vs. the Steelers.'
1479486079392698370,2022-01-07 16:12:23+00:00,"b'Texans\xe2\x80\x99 TE Pharaoh Brown named the Week\xc2\xa018\xc2\xa0NFLPA Community MVP\xc2\xa0after he hosted a holiday dinner at Covenant House Texas, where he also donated $4,000 and provided gift cards for each resident.'"
1479256109361860609,2022-01-07 00:58:34+00:00,"b'Todd Haley, Kevin Sumlin, Mike Riley, Bart Andrus named head coaches in USFL:\n\nhttps://t.co/cEfrixG5pj'"
1479207243728003073,2022-01-06 21:44:23+00:00,"b'RT @jenniferleechan: For the third day in a row, Jimmy Garoppolo threw a football. A lot of them actually. He looked accurate in #49ers ind\xe2\x80\xa6'"
1479206021432229888,2022-01-06 21:39:32+00:00,b'Now officially official: https://t.co/ZCb3EHRXuv'
1479203111042535431,2022-01-06 21:27:58+00:00,"b'RT @FieldYates: For the second straight day, Ravens QB Lamar Jackson officially did not practice due to his ankle injury.'"
1479190023102779393,2022-01-06 20:35:58+00:00,"b'RT @spotrac: Antonio Brown was 28 catches, 255 yards, &amp; 3 TDs away from the $2M of incentives he asked the #Buccaneers to fully guarantee l\xe2\x80\xa6'"
1479184573430960133,2022-01-06 20:14:18+00:00,"b""RT @FieldYates: The Chiefs ruled out RB Clyde Edwards-Helaire for Saturday's game against the Broncos. Darrel Williams is in line for anoth\xe2\x80\xa6"""
1479150184974200839,2022-01-06 17:57:40+00:00,b'RT @NFL_DovKleiman: Bruce Arians explains in detail what happened with Antonio Brown on Sunday. \n\nhttps://t.co/1g45Ib9to1'
1479149988219346945,2022-01-06 17:56:53+00:00,b'More on the Tampa Bay Buccaneers releasing Antonio Brown:\n\nhttps://t.co/Vib87dG4bG'
1479146174372327426,2022-01-06 17:41:43+00:00,"b'WME Sports announced today that it has hired NFL agent Joel Segal, who has represented 50 first-round NFL draft picks. https://t.co/ZH9rFf4yCN'"
1479144295722594309,2022-01-06 17:34:15+00:00,"b""RT @gregauman: Bucs coach Bruce Arians, who doesn't normally address the media on Thursdays, will speak today following the team's release\xe2\x80\xa6"""
1479143821371973643,2022-01-06 17:32:22+00:00,"b'One other note to this saga, per Bucs\xe2\x80\x99 sources: At halftime of Sunday\xe2\x80\x99s game against the Jets, Antonio Brown was agitated about not getting the targets he was expecting during the game and had to be calmed down.'"
1479143501719818246,2022-01-06 17:31:06+00:00,b'Bucs\xe2\x80\x99 official statement on terminating the contract of Antonio Brown: https://t.co/XjGeercY7U'
1479142773995585536,2022-01-06 17:28:13+00:00,"b'Bucs could have set up those appointments in Tampa, but they knew Brown was in NY and they believed they were trying to oblige him. Brown and his agent declined to send the Bucs his medical information from their doctor visit this week, and still have not returned their calls.'"
1479142609876623366,2022-01-06 17:27:33+00:00,"b'Bucs made two doctors\xe2\x80\x99 appointments in New York for Antonio Brown so they could place him on IR and pay him for the remainder of the year, and he missed both appointments, per Licht.'"
1479142382218194950,2022-01-06 17:26:39+00:00,"b'Buccaneers made what they call \xe2\x80\x9creasonable accommodations\xe2\x80\x9d to bring this matter to a close early this week if in fact Antonio Brown had an injury from the game and the wide receiver declined to cooperate, per Jason Licht.'"
1479142222784352264,2022-01-06 17:26:01+00:00,"b'Antonio Brown did not tell anyone on the Bucs\xe2\x80\x99 medical staff about his ankle bothering him on gameday before the game against the Jets or during it, per Bucs\xe2\x80\x99 GM Jason Licht.'"
1479142055305748487,2022-01-06 17:25:21+00:00,"b'Last week, Antonio Brown and his agent requested that the remaining $2 million in incentives in his contract for this season be guaranteed, per Bucs\xe2\x80\x99 GM Jason Licht. The team declined to guarantee those incentives.'"
1479139353901293568,2022-01-06 17:14:37+00:00,"b'Buccaneers are releasing Antonio Brown today, league sources tell ESPN. He is, as Bruce Arians proclaimed Sunday, no longer a Buc. https://t.co/1FmcXO0fZ2'"
1479121159090180102,2022-01-06 16:02:19+00:00,b'Steelers placed WR Diontae Johnson and C Kendrick Green on the Reserve/COVID-19 List.'
1479117853190017025,2022-01-06 15:49:11+00:00,"b'After turning down an offer from Clemson last week, Cardinals\xe2\x80\x99 DL coach Brentson Buckner is now being pursued by Auburn to join its staff, per source.'"
1478922307062091779,2022-01-06 02:52:09+00:00,b'More on Antonio Brown releasing a lengthy statement and telling his side of the story just days after leaving the Tampa Bay Buccaneers\xe2\x80\x99 game topless.\n\nhttps://t.co/QejQcwozxO'
1478910342793203721,2022-01-06 02:04:37+00:00,"b'Antonio Brown ended his statement like this: \xe2\x80\x9cOnce my surgery is complete, I\xe2\x80\x99ll be back to 100% and looking forward to next season. Business gonna be BOOMIN!\xe2\x80\x9d'"
1478910184760254469,2022-01-06 02:03:59+00:00,"b'Antonio Brown accused the Bucs of engaging in an \xe2\x80\x9congoing cover-up.\xe2\x80\x9d He said an MRI on his ankle \xe2\x80\x9cshows broken bone fragments stuck in my ankle, the ligament torn from the bone, and cartilage loss, which are beyond painful.\xe2\x80\x9d Brown said he will undergo ankle surgery.'"
1478908618212884483,2022-01-06 01:57:46+00:00,b'Statement from Antonio Brown via his attorney \xe2\x81\xa6@seanburstyn\xe2\x81\xa9: https://t.co/pJ3VGFBjSy'
1478888636024242178,2022-01-06 00:38:21+00:00,b'RT @FieldYates: Davante Adams\xe2\x80\x99 advice for fellow WR: \xe2\x80\x9cGo run routes. And run full speed routes. I don\xe2\x80\x99t want you out there doing stuff that\xe2\x80\xa6'
1478880153488924672,2022-01-06 00:04:39+00:00,b'Slimetime\xe2\x80\xa6.\nOn \xe2\x81\xa6@Nickelodeon\xe2\x81\xa9 now. https://t.co/FiLcwdiZXY'
1478861542171058176,2022-01-05 22:50:42+00:00,"b'@mspears96 As good of a reporter as he is an analyst\xe2\x80\xa6.Sadly, confirmed. Griddy days are over.'"
1478856502135992320,2022-01-05 22:30:40+00:00,"b'RT @LindseyThiry: With rising COVID-19 cases, the NFL is exploring contingency sites to play the Super Bowl, which is scheduled for SoFi St\xe2\x80\xa6'"
1478846258458632193,2022-01-05 21:49:58+00:00,b'RT @FieldYates: The Bucs again dud not make any roster moves with Antonio Brown today. His situation remains unchanged for now.'
1478841880884527112,2022-01-05 21:32:34+00:00,"b'Statement from attorney Kaveh Noorishad on behalf of his client, WFT CB Deshazor Everett, whom he is representing in the ongoing NFL and local police investigation into the tragic accident that led to the death of his girlfriend on December 23, 2021. https://t.co/jCMoP8IKJO'"
1478841085120110602,2022-01-05 21:29:24+00:00,b'https://t.co/TwORYJOljC'
1478839747565035527,2022-01-05 21:24:05+00:00,"b'Longtime NFL coach Greg Robinson, who was Denver\xe2\x80\x99s defensive coordinator when the Broncos won back-to-back to Super Bowls before he became a head coach at Syracuse, died this morning from natural causes, according to his friend @PatKirwan_NFL. Robinson was 70.'"
1478836879948718080,2022-01-05 21:12:42+00:00,"b'49ers opened the practice windows today for CB Emmanuel Moseley, WR Mohamed Sanu Sr. and S Tavon Wilson.'"
1478792376537817094,2022-01-05 18:15:51+00:00,"b'NFL teams could lose draft pick, face fines for unprofessional conduct during draft prospect interviews:\n\nhttps://t.co/sbGU6roXPH'"
1478787302080057346,2022-01-05 17:55:42+00:00,b'RT @FieldYates: Bears coach Matt Nagy says that Justin Fields will practice in full today and start at QB on Sunday against the Vikings.'
1478785957017042948,2022-01-05 17:50:21+00:00,b'Cowboys announced that LB Micah Parsons is being placed on the reserve/COVID list today.'
1478781391441645570,2022-01-05 17:32:12+00:00,b'Titans officially designated RB Derrick Henry to return off IR today.'
1478767882507108356,2022-01-05 16:38:32+00:00,"b'RT @CourtneyRCronin: Mike Zimmer said Kirk Cousins will start vs. Chicago in Week 18. Zimmer said ""yes"" on Monday when asked whether starte\xe2\x80\xa6'"
1478754485665247236,2022-01-05 15:45:17+00:00,"b'Bengals\xe2\x80\x99 Pro-Bowl RB Joe Mixon tested positive today for COVID-19 and will be out Sunday vs. the Browns, per league sources.\n\nOne day earlier, the Bengals placed S Vonn Bell, LB Akeem Davis-Gaither, DE Trey Hendrickson, C Trey Hopkins, G Quinton Spain on the reserve/COVID-19 list'"
1478751996983324672,2022-01-05 15:35:24+00:00,"b'Best Buddies has produced a vanity license plate in South Florida with @TomBrady, a big supporter of @bestbuddies through the years.\n\nFor more info: https://t.co/7g5XIHAkKz https://t.co/q10uskssVP'"
1478745461808939009,2022-01-05 15:09:26+00:00,b'HOF QB and FOX analyst @TroyAikman does not consider the Packers the favorite to come out of the NFC.\n\n\xf0\x9f\x8e\xa7 https://t.co/2BQKcoS9Oz https://t.co/otSrEsGVbV'
1478725875327774720,2022-01-05 13:51:36+00:00,"b'RT @diannaESPN: Titans RB Derrick Henry is expected at practice tomorrow, per sources. After jogging on the grass last week in cleats, anot\xe2\x80\xa6'"
1478506339508887555,2022-01-04 23:19:15+00:00,"b'Hall-of-Fame QB and FOX analyst @TroyAikman discusses his new new light beer called EIGHT, health and wellness, John Madden, running an NFL team, and the Cowboys\xe2\x80\x99 and Packers\xe2\x80\x99 postseason chances.\n\n\xf0\x9f\x8e\xa7 https://t.co/VB3JRzYKWK'"
1478493174209392646,2022-01-04 22:26:56+00:00,"b'A message from Jen Hobin, Jeff Dickerson\xe2\x80\x99s sister in law and the organizer of the Parker Dickerson Fund: https://t.co/azCkTXtIaz'"
1478478863801929747,2022-01-04 21:30:04+00:00,b'Bears waived DB Dee Virgin from their practice squad.'
1478476136392888323,2022-01-04 21:19:14+00:00,"b'For the second straight day, WR Antonio Brown did not show up on today\xe2\x80\x99s NFL wire, meaning the Buccaneers still hold his rights, per source.'"
1478472686099738631,2022-01-04 21:05:31+00:00,b'Cardinals signed CB Bashaud Breeland to their practice squad.'
1478467736250507266,2022-01-04 20:45:51+00:00,"b'Doug Dieken, a Browns\xe2\x80\x99 legend on the field and inside the radio booth, announced his retirement after a combined 50 years with the organization. He has been a part of the Browns since he was 22 years old.'"
1478463215239634949,2022-01-04 20:27:53+00:00,"b'RT @NickiJhabvala: Philadelphia Eagles QB Jalen Hurts sent a letter to the Washington Football Team and the NFL today asking ""what follow-u\xe2\x80\xa6'"
1478450313933774851,2022-01-04 19:36:37+00:00,b'Tennessee Titans\xe2\x80\x99 LB Bud Dupree charged with misdemeanor assault after fight with store employee:\n\nhttps://t.co/qp3rQVPE11'
1478434290727796736,2022-01-04 18:32:57+00:00,b'RT @The33rdTeamFB: Hall of Fame #Colts Executive Bill Polian on Finding The Right Head Coach For Your Organization\n\nA look behind the scene\xe2\x80\xa6'
1478434230745116676,2022-01-04 18:32:43+00:00,b'Browns\xe2\x80\x99 HC Kevin Stefanski told reporters that Baker Mayfield is indeed out Sunday. Mayfield\xe2\x80\x99s season is over.'
1478384038058643456,2022-01-04 15:13:16+00:00,b'2021 NFL Playoff Scenarios for Week 18: https://t.co/PqB4IDQaXv'
1478353207915126790,2022-01-04 13:10:45+00:00,b'RT @FieldYates: The Washington Football Team announces it will unveil its new name and logo on February 2nd.'
1478351053783547916,2022-01-04 13:02:12+00:00,"b""RT @FieldYates: Steelers head coach Mike Tomlin has now clinched his 15th straight season without a losing record.\n\nThat's the most consecu\xe2\x80\xa6"""
1478350965568901120,2022-01-04 13:01:51+00:00,"b'RT @tunasweasel: In what must be another crushing blow to Charlie Brown, congrats to @minakimes on winning ESPN\xe2\x80\x99s prestigious War Room Leag\xe2\x80\xa6'"
1478348752276578313,2022-01-04 12:53:03+00:00,b'How to go out in Pittsburgh: https://t.co/9BJFyMevLA'
1478292733479563264,2022-01-04 09:10:27+00:00,"b""More on Browns' QB Baker Mayfield saying he'll have shoulder surgery and not ruling out sitting Week 18.\n\nhttps://t.co/eDZ7eFDzqm"""
1478239857642192900,2022-01-04 05:40:21+00:00,"b'RT @ESPNNFL: Big Ben was emotional after possibly playing his last game at Heinz Field \xf0\x9f\x92\x9b \xf0\x9f\x96\xa4\n\n""I\'m just so thankful for these fans and this p\xe2\x80\xa6'"
1478238869162274816,2022-01-04 05:36:25+00:00,b'RT @Jake_Trotter: Baker: \xe2\x80\x9cNow it\xe2\x80\x99s time for me to start looking at what\xe2\x80\x99s best for me and my health. \xe2\x80\xa6 I\xe2\x80\x99m pretty damn beat up right now.\xe2\x80\x9d\xe2\x80\xa6'
1478184458419376130,2022-01-04 02:00:12+00:00,"b'RT @FieldYates: Antonio Brown remains in New York, as he is currently courtside at the Nets-Grizzlies game in Brooklyn. https://t.co/NhkLUM\xe2\x80\xa6'"
1478158024598511616,2022-01-04 00:15:10+00:00,b'More on Raiders CB Nate Hobbs being arrested for DUI:\n\nhttps://t.co/nHMaoqW40N'
1478150471084875778,2022-01-03 23:45:09+00:00,b'Browns\xe2\x80\x99 DE Myles Garrett to @ESPNBooger and @RandyMoss about tonight potentially being Ben Roethlisberger\xe2\x80\x99s last game in Pittsburgh: \xe2\x80\x9cI just want to celebrate with him.\xe2\x80\x9d'
1478130220075040770,2022-01-03 22:24:41+00:00,"b'Bucs did not officially release WR Antonio Brown on today\xe2\x80\x99s wire, per source. There are ongoing discussions with the NFL about how to move ahead in this situation.'"
1478112923042123782,2022-01-03 21:15:57+00:00,"b'Vikings have placed S Camryn Bynum, G Ezra Cleveland, T Christian Darrisaw, LB Eric Kendricks and T Brian O\xe2\x80\x99Neill on Reserve/Covid-19.'"
1478072101315788803,2022-01-03 18:33:44+00:00,"b'Tests today confirmed WR Michael Gallup tore his ACL, per source.'"
1478066600674742277,2022-01-03 18:11:53+00:00,"b'RT @mortreport: Unspeakable incident. Unacceptable. Near tragic. Thankfully, nobody seriously injured. \nAlso tells you more about @JalenHur\xe2\x80\xa6'"
1478052287989915650,2022-01-03 17:15:00+00:00,"b'Don\xe2\x80\x99t ever like to reveal sources, but Bart was helpful.\n\nCc @TheSimpsons https://t.co/pS0h0fgvjw'"
1477967293200142338,2022-01-03 11:37:16+00:00,"b'Heading into tonight\xe2\x80\x99s Browns-Steelers game and Week 18, who\xe2\x80\x99s in and alive for the NFL post-season, via @EpKap: https://t.co/T4EhZP0dXE'"
1477951285399797760,2022-01-03 10:33:40+00:00,b'Revised and reworked Saturday and Sunday night NFL schedule for Week 18: https://t.co/0UjfK5qe3v'
1477939363669549057,2022-01-03 09:46:17+00:00,b'Projected order for the April NFL Draft heading into the final week of the regular season: https://t.co/nx0uETt20O'
1477857199460433921,2022-01-03 04:19:48+00:00,b'Packers clinch NFC\xe2\x80\x99s No. 1 seed and a first-round bye.\n\nNFC\xe2\x80\x99s road to the Super Bowl officially goes through Lambeau Field.'
1477808275391500290,2022-01-03 01:05:23+00:00,"b'Cowboys\xe2\x80\x99 owner Jerry Jones said he believes that Michael Gallup, who is scheduled to become a free agent this off-season, tore his ACL during today\xe2\x80\x99s loss to Arizona.'"
1477790528750161920,2022-01-02 23:54:52+00:00,b'Packers placed CB Jaire Alexander on the reserve/COVID-19 list.'
1477781822994096130,2022-01-02 23:20:17+00:00,"b""RT @FieldYates: It's been an eventful last 3 years for Antonio Brown. \n\nA look at the several notable incidents, via @ESPNStatsInfo. https:\xe2\x80\xa6"""
1477768798841327621,2022-01-02 22:28:31+00:00,b'RT @Ben_Baby: Bengals QB Joe Burrow smoking a cigar and getting the gat after winning the AFC North: https://t.co/NoVYzjIYjG'
1477767390628876288,2022-01-02 22:22:56+00:00,b'RT @AB84: Super Gremlin \xf0\x9f\xa4\x99\xf0\x9f\x8f\xbd https://t.co/kiATncHHbl'
1477766973773733892,2022-01-02 22:21:16+00:00,"b""RT @SportsCenter: CAUGHT IT OFF THE DEFENDER'S HELMET \xf0\x9f\x9a\xa8\n\n(via @NFL)\nhttps://t.co/OBY7NBJBdN"""
1477761231264047104,2022-01-02 21:58:27+00:00,"b""RT @JennaLaineESPN: Tom Brady said he encourages everyone to be compassionate towards Antonio Brown. He also said he wasn't aware of what w\xe2\x80\xa6"""
1477749958975631368,2022-01-02 21:13:40+00:00,b'Bruce Arians said Antonio Brown \xe2\x80\x9cis no longer a Buc.\xe2\x80\x9d'
1477749182001819649,2022-01-02 21:10:34+00:00,b'Bengals win the AFC North.'
1477748857777926160,2022-01-02 21:09:17+00:00,b'Joe Burrow grabbed his right knee before he limped off the field and out of the game.'
1477745113321426955,2022-01-02 20:54:24+00:00,"b""RT @FieldYates: Bengals WR Ja'Marr Chase already today: 11 catches, 266 yards, 3 TD.\n\nThat's the MOST receiving yards in a single game by a\xe2\x80\xa6"""
1477741193580748812,2022-01-02 20:38:50+00:00,b'The million-dollar outburst. https://t.co/NB8KajQRY5'
1477735562496913415,2022-01-02 20:16:27+00:00,b'A different kind of walk off: https://t.co/cCF7cHSRqw'
1477734861549015049,2022-01-02 20:13:40+00:00,"b'RT @bepryor: Antonio Brown, six days ago: \xe2\x80\x9cYou guys is all about drama. This is all about football.\xe2\x80\x9d'"
1477733543757455365,2022-01-02 20:08:26+00:00,b'RT @FieldYates: Video of Antonio Brown leaving the field after taking off his jersey and shirt and throw it into the stands. https://t.co/1\xe2\x80\xa6'
1477732941870637063,2022-01-02 20:06:02+00:00,b'Antonio Brown took off his uniform and ran off the field.'
1477730499074347008,2022-01-02 19:56:20+00:00,b'RT @FieldYates: Cardinals RB James Conner is officially inactive today against the Cowboys.'
1477718293058400256,2022-01-02 19:07:50+00:00,b'RT @diannaESPN: Tough scene in Nashville. MyCole Pruitt is on the ground. Cart is out. Titans staff all around him. The entire stadium is s\xe2\x80\xa6'
1477715931291951110,2022-01-02 18:58:27+00:00,b'WFT TE Ricky Seals-Jones is being boarded off the field after colliding with a cameraman.'
1477710129701302272,2022-01-02 18:35:24+00:00,b'Jets\xe2\x80\x99 RB Michael Carter is being evaluated for a concussion.'
1477705753809010689,2022-01-02 18:18:00+00:00,b'RT @FieldYates: Quite a stat via the @NFLonFOX broadcast: Tom Brady has 315 career starts. \n\nThe *entire* Jets starting defense has combine\xe2\x80\xa6'
1477705377315762178,2022-01-02 18:16:31+00:00,"b""RT @espn: The NFL honored John Madden before today's games  \xe2\x9d\xa4\xef\xb8\x8f\n\n(via @NFL)\nhttps://t.co/dPB1qRUX6s"""
1477694278625337344,2022-01-02 17:32:24+00:00,b'A great idea and cause\xe2\x80\xa6 https://t.co/zLMJq6H5Hz'
1477690424403845128,2022-01-02 17:17:05+00:00,"b'Green Bay Packers\xe2\x80\x99 P Corey Bojorquez, G Ben Braden, LB Oren Burks, TE Tyler Davis and TE Marcedes Lewis have been medically cleared to play tonight against the Minnesota Vikings.'"
1477689405561348097,2022-01-02 17:13:03+00:00,b'RT @ESPNNFL: The #NFLCountdown crew reflects on their favorite memories with John Madden \xe2\x9d\xa4\xef\xb8\x8f \xf0\x9f\x8f\x88 https://t.co/zfGsdD2SpQ'
1477688855122018306,2022-01-02 17:10:51+00:00,"b'More generosity for the Parker Dickerson Fund from former Bears\xe2\x80\x99 HC John Fox, Mark Atkins, @realnedcolletti, @MiamiDolphins, @ZachZaidman, @DrewJRosenhaus, @JeffGriffor, Andrew and Kelly Breiner. Thank you to all. Each of the Bears\xe2\x80\x99 last four head coaches now have donated. https://t.co/axis7Jh6gr'"
1477685608906735620,2022-01-02 16:57:57+00:00,b'RT @jamisonhensley: Ravens starting QBs last 4 weeks\n\nWeek 14 at Cleveland: Lamar Jackson\nWeek 15 vs. Green Bay: Tyler Huntley\nWeek 16 at C\xe2\x80\xa6'
1477679098285760518,2022-01-02 16:32:05+00:00,"b'Lamar Jackson *is inactive today, officially. https://t.co/cjNvlFv3TB'"
1477678789152886788,2022-01-02 16:30:51+00:00,"b""Ravens' QB Lamar Jackson if officially inactive today.\n\nTyler Huntley starts against the LA Rams."""
1477669613718716416,2022-01-02 15:54:24+00:00,"b'The Nagy Family is making a personal $7,600 donation to the Parker Dickerson Fund because @DickersonESPN predicted last spring that the Bears would draft OT Teven Jenkins, which they eventually did. Jenkins wears No. 76 for the Bears. Now $7,600 more for Parker Dickerson. https://t.co/580JQpzLWt'"
1477655932180082697,2022-01-02 15:00:02+00:00,"b'ESPN\xe2\x80\x99s Sunday NFL Countdown, Week 17, Fantasy Super Bowl week, is on the air\xe2\x80\xa6 https://t.co/DHU1B6UwtF'"
1477637182177300482,2022-01-02 13:45:32+00:00,b'Bears are holding a moment of silence just before today\xe2\x80\x99s National Anthem in memory of the late Jeff Dickerson. His usual press box seat also will be reserved and memorialized today.'
1477626200457678851,2022-01-02 13:01:53+00:00,b'Indianapolis\xe2\x80\x99 key to victory today and usually\xe2\x80\xa6. https://t.co/JKysjKQfQ1'
1477603808297590786,2022-01-02 11:32:55+00:00,"b""The Seattle Seahawks' home finale Sunday could potentially be the last time Pete Carroll and Russell Wilson work together at Lumen Field.\n\nhttps://t.co/o1qQHnWbd7"""
1477516803299590145,2022-01-02 05:47:11+00:00,"b'49ers\xe2\x80\x99 quarterback Jimmy Garoppolo, listed as questionable for Sunday due to a torn UCL in his right thumb, is not expected to Play vs Texans, but 49ers are optimistic he will be able to return for the regular-season finale vs. the Rams, per sources.'"
1477516542095077380,2022-01-02 05:46:09+00:00,"b'49ers\xe2\x80\x99 RB Elijah Mitchell, listed as questionable for Sunday due to a knee injury, is expected to play vs. the Texans, per source.'"
1477516374880653313,2022-01-02 05:45:29+00:00,"b'Broncos\xe2\x80\x99 running backs Melvin Gordon (thumb) and Javonte Williams (knee), both listed as questionable for Sunday, are expected to play vs. the Chargers, per source.'"
1477516300557721601,2022-01-02 05:45:11+00:00,"b'Vikings\xe2\x80\x99 TE Tyler Conklin, listed as questionable for Sunday night due to a hamstring injury, is expected to play vs. the Packers, per source.'"
1477516206911496193,2022-01-02 05:44:49+00:00,"b'Rams\xe2\x80\x99 RB Cam Akers, listed as questionable for Sunday due to an Achilles injury he suffered in July, will not play Sunday vs. the Ravens, per source.'"
1477516113718169601,2022-01-02 05:44:27+00:00,"b'Eagles\xe2\x80\x99 running back Jordan Howard, listed as questionable for Sunday due to a stinger, is expected to play vs. the WFT, per source.'"
1477516038719868931,2022-01-02 05:44:09+00:00,"b'Buccaneers\xe2\x80\x99 wide receiver Mike Evans, listed as questionable for Sunday due to a hamstring injury, is expected to play in a limited capacity vs. the Jets, per sources.'"
1477515953298620416,2022-01-02 05:43:48+00:00,"b'Buccaneers\xe2\x80\x99 wide receiver Antonio Brown, listed as questionable for Sunday due to an ankle injury, is expected to play vs. the Jets, per sources. Bucs initially had their doubts Brown would play, but he practiced Saturday and barring a setback Sunday, is expected to go.'"
1477478917913157632,2022-01-02 03:16:38+00:00,"b'RT @espn: After leaving the game injured, an emotional Matt Corral returned to the sideline on crutches to support his team\xe2\x9d\xa4\xef\xb8\x8f https://t.co/\xe2\x80\xa6'"
